 csma3;		1.58;		False;		False;		;13;		1;		None
 csma4;		0.19;		False;		False;		;16;		1;		None
 csma3;		1.59;		False;		False;		;13;		1;		None
 csma4;		0.19;		False;		False;		;16;		1;		None
 csma5;		0.40;		False;		False;		;19;		1;		None
